source,record_id,title,year,venue,doi,cited_by_count,query_seed,relevance_note
Crossref,https://doi.org/10.3233/978-1-61499-658-3-545,Dementia and Robotics: People with Advancing Dementia and Their Carers Driving an Exploration into an Engineering Solution to Maintaining Safe Exercise Regimes,2016,Studies in Health Technology and Informatics Nursing Informatics 2016,10.3233/978-1-61499-658-3-545,1,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1115/detc2016-59205,Design and Static Analysis of Elastic Force and Torque Limiting Devices for Safe Physical Human-Robot Interaction,2016,Volume 5B: 40th Mechanisms and Robotics Conference,10.1115/detc2016-59205,1,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/ecc.2016.7810319,Operational space robot control for motion performance and safe interaction under Unintentional Contacts,2016,2016 European Control Conference (ECC),10.1109/ecc.2016.7810319,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/ecc.2016.7810325,Verification of power grid voltage constraint satisfaction — A barrier certificate approach,2016,2016 European Control Conference (ECC),10.1109/ecc.2016.7810325,1,robot exploration constraint certificate,exploration;robot;barrier;constraint
Crossref,https://doi.org/10.11591/ijra.v4i2.pp98-108,"A Safe Interaction of Robot Assisted Rehabilitation, Based on Model-Free Impedance Control with Singularity Avoidance",2015,IAES International Journal of Robotics and Automation (IJRA),10.11591/ijra.v4i2.pp98-108,1,safe model based exploration robotics,safe;exploration;robot;control
Crossref,https://doi.org/10.1109/cybconf.2015.7175906,Multi-stage safe ship control with neural state constraints,2015,2015 IEEE 2nd International Conference on Cybernetics (CYBCONF),10.1109/cybconf.2015.7175906,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1016/j.dam.2015.05.028,On set expansion problems and the small set expansion conjecture,2015,Discrete Applied Mathematics,10.1016/j.dam.2015.05.028,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1007/978-3-642-40308-8_9,Competitive Robotics,2014,Springer Tracts in Advanced Robotics Towards Safe Robots,10.1007/978-3-642-40308-8_9,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.7210/jrsj.32.492,Model-based Optimization for Robotics,2014,Journal of the Robotics Society of Japan,10.7210/jrsj.32.492,1,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1109/cyberneticscom.2013.6865783,Fuzzy controller tuning of a mobile robot for exploration and safe navigation in constrained environment,2013,2013 IEEE International Conference on Computational Intelligence and Cybernetics (CYBERNETICSCOM),10.1109/cyberneticscom.2013.6865783,1,contact safe exploration robot manipulation,safe;contact;exploration;robot;control
Crossref,https://doi.org/10.1145/2157689.2157732,Manipulation with soft-fingertips for safe pHRI,2012,Proceedings of the seventh annual ACM/IEEE international conference on Human-Robot Interaction,10.1145/2157689.2157732,1,contact safe exploration robot manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/rose.2012.6402611,Prediction of object manipulation using tactile sensor information by a humanoid robot,2012,2012 IEEE International Symposium on Robotic and Sensors Environments Proceedings,10.1109/rose.2012.6402611,1,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.3724/sp.j.1218.2010.00077,A Dynamically Configurable Landmark System for Unknown Environment Exploration,2010,ROBOT,10.3724/sp.j.1218.2010.00077,1,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.1007/978-3-642-14743-2_29,Recognition of In-Hand Manipulation by Observing Contact State Transition for Robot Hand Control,2010,Springer Tracts in Advanced Robotics Robotics Research,10.1007/978-3-642-14743-2_29,1,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.5772/9662,Statistical Imitation Learning in Sequential Object Manipulation Tasks,2010,Advances in Robot Manipulators,10.5772/9662,1,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1007/978-3-642-01732-2_6,Applications to Safe Human–Robot Interaction,2009,X.media.publishing 3D Computer Vision,10.1007/978-3-642-01732-2_6,1,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1007/978-1-84882-985-5_24,Compliant Motion Control for Safe Human Robot Interaction,2009,Lecture Notes in Control and Information Sciences Robot Motion and Control 2009,10.1007/978-1-84882-985-5_24,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1007/978-3-642-10403-9_3,Dynamic Potential Fields for Dexterous Tactile Exploration,2009,Cognitive Systems Monographs Human Centered Robot Systems,10.1007/978-3-642-10403-9_3,1,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1007/978-3-642-01097-2_9,Information Gain-based Exploration,2009,Springer Tracts in Advanced Robotics Robotic Mapping and Exploration,10.1007/978-3-642-01097-2_9,1,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1109/ssrr.2009.5424147,Towards small robot aided victim manipulation,2009,"2009 IEEE International Workshop on Safety, Security &amp; Rescue Robotics (SSRR 2009)",10.1109/ssrr.2009.5424147,1,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.5772/6223,Vision-Guided Robot Control for 3D Object Recognition and Manipulation,2008,Robot Manipulators,10.5772/6223,1,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1109/roman.2007.4415129,Virtual Space Construction Based on Contact Constraints Using Robot Vision Technology for 3D Graphics Applications,2007,RO-MAN 2007 - The 16th IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2007.4415129,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/acc.2006.1657215,Modeling and control of multiple-contact manipulation without modeling friction,2006,2006 American Control Conference,10.1109/acc.2006.1657215,1,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.5772/4689,Safe Motion Planning for Human-Robot Interaction: Design and Experiments,2006,Mobile Robots: towards New Applications,10.5772/4689,1,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.18296/set.0680,asTTle: An Early Exploration of New Technology for Teachers,2003,Set: Research Information for Teachers,10.18296/set.0680,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1049/ic:19970090,Tactile exploration of virtual maps,1997,IEE Colloquium on Developments in Tactile Displays,10.1049/ic:19970090,1,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1115/imece1996-0418,Contact Transition Control of Nonlinear Mechanical Systems Subject to Unilateral Constraints,1996,Dynamic Systems and Control,10.1115/imece1996-0418,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1016/0957-4158(95)00017-y,Force distribution in manipulation by a robot hand with equality and inequality constraints,1995,Mechatronics,10.1016/0957-4158(95)00017-y,1,robot manipulation force limit exploration,exploration;robot;constraint;manipulation
Crossref,https://doi.org/10.1007/978-1-4612-3148-6_4,Robot Accidents,1991,Robot Reliability and Safety,10.1007/978-1-4612-3148-6_4,1,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1007/978-1-4612-3148-6_9,Robot Maintenance,1991,Robot Reliability and Safety,10.1007/978-1-4612-3148-6_9,1,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1007/978-1-4612-3148-6_8,Robot Reliability,1991,Robot Reliability and Safety,10.1007/978-1-4612-3148-6_8,1,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1016/0045-7906(90)90005-z,Efficient fingertip force computation for object manipulation using dexterous robot hand,1990,Computers &amp; Electrical Engineering,10.1016/0045-7906(90)90005-z,1,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1007/978-1-4613-8997-2_25,Probing Convex Polytopes,1990,Autonomous Robot Vehicles,10.1007/978-1-4613-8997-2_25,1,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1007/978-3-642-82198-1_4,Computer-Aided Generation of Numeric-Symbolic Robot Model,1985,Real-Time Dynamics of Manipulation Robots,10.1007/978-3-642-82198-1_4,1,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1007/978-3-662-06501-3_24,Is robot technology safe?,1983,Decade of Robotics,10.1007/978-3-662-06501-3_24,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.22541/au.175952397.76052897/v1,A Deterministic Polygon-Based Approach for Real-Time Mobile Robot Localization with Sparse LiDAR Data,,,10.22541/au.175952397.76052897/v1,1,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.2139/ssrn.4571179,A Thermal Assessment Simplification Exploration for the Structural Constraint Effect on Bearing Temperature,,,10.2139/ssrn.4571179,1,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.18297/etd/3268,Adaptive physical human-robot interaction (PHRI) with a robotic nursing assistant.,,,10.18297/etd/3268,1,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/isic.1990.128483,An intelligent controller for robot contact and non-contact task control,,Proceedings. 5th IEEE International Symposium on Intelligent Control 1990,10.1109/isic.1990.128483,1,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/robot.1988.12128,"C++ language support for guaranteed initialization, safe termination and error recovery in robotics",,Proceedings. 1988 IEEE International Conference on Robotics and Automation,10.1109/robot.1988.12128,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1007/978-1-4020-4941-5_43,Constraint synthesis for planar n-R robots,,Advances in Robot Kinematics,10.1007/978-1-4020-4941-5_43,1,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.21203/rs.3.rs-3979309/v1,"Deadlock-free, Safe, and Decentralized Multi-Robot Navigation in Social Mini-Games via Discrete-Time Control Barrier Functions",,,10.21203/rs.3.rs-3979309/v1,1,control barrier functions robot contact manipulation,safe;contact;robot;barrier;control
Crossref,https://doi.org/10.31390/gradschool_theses.1284,Design of a Fully Autonomous Mobile Pipeline Exploration Robot (FAMPER),,,10.31390/gradschool_theses.1284,1,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.12681/eadd/44083,Directed exploration of policy space in reinforcement learning,,,10.12681/eadd/44083,1,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1007/978-3-540-48113-3_40,"Emergence, Exploration and Learning of Embodied Behavior",,Springer Tracts in Advanced Robotics Robotics Research,10.1007/978-3-540-48113-3_40,1,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.36227/techrxiv.12831503.v1,Energy based Control Barrier Functions for Robotic Systems,,,10.36227/techrxiv.12831503.v1,1,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.1109/lra.2023.3341770/mm1,Fine Robotic Manipulation without Force/Torque Sensor_supp1-3341770.mp4,,,10.1109/lra.2023.3341770/mm1,1,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.17760/d20324057,Fluid series elastic force control for robot manipulation,,,10.17760/d20324057,1,robot manipulation force limit exploration,exploration;robot;control;manipulation
